Name	SMILES	Formula	ƒÂD	ƒÂP	ƒÂH	ƒÂHDon	ƒÂHAcc	MWt	Density	MVol
DB00731	CC(C)C1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O	C19H27NO3	18.17	7.96	7.6	6.8	5.6	317.4	1.089	291.4
DB00732	Error									
DB00733	C[N+]1=C(\C=N\O)C=CC=C1	C7H8N2O	18.89	6.61	13.55	0.1	13.2	136.2	1.133	120.2
DB00734	CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1	C23H27FN4O2	18.33	6.57	5.34	3	4.9	410.5	1.268	323.6
DB00735	CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12	C21H21N	19.34	2.75	3.86	0.1	4.2	287.4	1.054	272.6
DB00736	COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1	C17H19N3O3S	20.33	12.11	6.97	0.1	4.7	345.4	1.275	271
DB00737	CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1	C25H27ClN2	19.51	2.35	3.77	0.5	2.9	390.9	1.123	348.2
DB00738	NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1	C19H24N4O2	19.85	19.28	17.25	4	14.6	340.4	1.187	286.8
DB00739	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2N1C(=O)[C@H](NC1(C)C)C1=CC=CC=C1)C(O)=O	C19H23N3O4S	18.47	4.66	7.58	3.5	5.4	389.5	1.257	309.9
DB00740	NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2	C8H5F3N2OS	18.87	8.42	10.47	3.1	7.2	234.2	1.574	148.8
DB00741	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C21H30O5	19.17	10.13	9.2	5.1	8.6	362.4	1.213	298.7
DB00742	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	C6H14O6	17.34	11.22	29.88	22.3	20.5	182.2	1.127	161.7
DB00743	Error									
DB00744	CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1	C11H12N2O2S	19.99	8.01	16.8	11.3	11.8	236.3	1.356	174.3
DB00745	NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1	C15H15NO2S	19.78	12.89	8.4	4.5	7	273.3	1.209	226.1
DB00746	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN	C25H48N6O8	17.66	14.96	20.27	19.7	12.7	560.7	1.244	450.8
DB00747	CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1	C17H21NO4	18.37	5.35	7.9	4.3	7	303.3	1.194	254.1
DB00748	CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1	C16H19ClN2O	18.82	5.05	4.61	0.1	4.9	290.8	1.136	255.9
DB00749	CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1	C17H21NO3	18.38	6.47	8.54	6.1	5.6	287.3	1.193	240.9
DB00750	CCCNC(C)C(=O)NC1=CC=CC=C1C	C13H20N2O	18.32	8.23	6.41	5	5	220.3	1.02	216
DB00751	NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21	C16H15N3	20.82	10.27	5.1	4.9	4.1	249.3	1.238	201.4
DB00752	N[C@@H]1CC1C1=CC=CC=C1	C9H11N	18.66	3.77	5.5	3.2	4.5	133.2	1.022	130.4
DB00753	FC(F)OC(Cl)C(F)(F)F	C3H2ClF5O	14.9	6.62	3.67	1.9	2.4	184.5	1.496	123.3
DB00754	CCN1C(=O)NC(C1=O)C1=CC=CC=C1	C11H12N2O2	19.38	7.63	5.33	1.2	5.5	204.2	1.137	179.6
DB00755	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O	C20H28O2	17.6	2.23	5.11	3.5	4.2	300.4	0.983	305.7
DB00756	OC1=C(CC2=C(O)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C(Cl)C=C1Cl	C13H6Cl6O2	22.22	4.78	8.42	7.3	4.4	406.9	1.71	238
DB00757	[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2	C19H20N2O3	19.62	9.92	6.78	3.8	4.6	324.4	1.291	251.2
DB00758	[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl	C16H16ClNO2S	19.94	4.2	6.43	2.3	6.2	321.8	1.258	255.7
DB00759	[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O	C22H24N2O8	19.79	16.9	10.43	5.4	13.2	444.4	1.43	310.8
DB00760	[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H]	C17H25N3O5S	19.23	9.93	13.3	6.8	10.8	383.5	1.266	303
DB00761	Error									
DB00762	CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=C1C=C(OC(=O)N1CCC(CC1)N1CCCCC1)C=C2	C33H38N4O6	20.65	4.11	7.65	7.2	6.8	586.7	1.312	447.3
DB00763	CN1C=CNC1=S	C4H6N2S	19.25	14.93	14.11	3.7	13.1	114.2	1.207	94.6
DB00764	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	C22H28Cl2O4	19.57	9.44	4.33	1.1	4.8	427.3	1.332	320.9
DB00765	C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O	C10H13NO3	19.17	6.45	15.62	12.8	8.5	195.2	1.201	162.5
DB00766	[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO	C8H9NO5	19.19	11.98	16.95	12.2	12.3	199.2	1.445	137.8
DB00768	CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2	C21H23NO3	19.13	4.08	7.86	4	6.5	337.4	1.155	292.2
DB00769	[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C27H41NO6	18.4	8.1	6.52	3.1	6.4	475.6	1.16	410.1
DB00770	CCCCC[C@H](O)C=C[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O	C20H34O5	17.24	7.77	9.41	7.3	6.6	354.5	1.04	341
DB00771	Error									
DB00772	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	C10H19O6PS2	15.72	10.79	7.89	0.3	7.8	330.4	1.212	272.7
DB00773	[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O	C29H32O13	19.47	4.12	10.46	10.9	5	588.5	1.2	490.5
DB00774	NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F	C8H8F3N3O4S2	19.42	23.89	12.6	13.3	7.4	331.3	1.865	177.7
DB00775	CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O	C22H36N2O5S	18.22	13.64	8.78	6.6	4.9	440.6	1.156	381
DB00776	NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12	C15H12N2O2	21.38	12.53	5.3	4.1	5.6	252.3	1.359	185.6
DB00777	CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1	C20H24N2OS	19.59	8.28	3.58	0.9	5.1	340.5	1.182	288
DB00778	Error									
DB00779	CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2	C12H12N2O3	19.69	14.25	11.73	7.3	8.7	232.2	1.35	172
DB00780	NNCCC1=CC=CC=C1	C8H12N2	18.59	5.01	8.62	4.7	6.7	136.2	1.004	135.7
DB00781	CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCN)NC1=O)C(C)O	C56H98N16O13	19.15	19.83	9.7	88.5	30.4	1203.5	1.21	994.8
DB00782	Error									
DB00783	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3	C18H24O2	18.74	4.89	9.89	6.9	6.3	272.4	1.117	243.7
DB00784	CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1	C15H15NO2	19.91	5.27	9.23	7.3	5.2	241.3	1.203	200.6
DB00786	CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C	C15H29N3O5	18.02	15.69	10.94	16.7	12.3	331.4	1.172	282.9
DB00787	NC1=NC(=O)C2=C(N1)N(COCCO)C=N2	C8H12N5O3	18.9	18.11	13.34	12.1	8.4	226.2	1.441	157
DB00788	COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O	C14H14O3	19.66	3.98	10.22	6.4	7.9	230.3	1.18	195.1
DB00789	Error									
DB00790	[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O	C19H32N2O5	17.76	6.96	7.15	5.9	5.8	368.5	1.138	323.8
DB00791	ClCCN(CCCl)C1=CNC(=O)NC1=O	C8H11Cl2N3O2	19.13	13.35	7.9	8.6	4.4	252.1	1.472	171.3
DB00792	CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1	C16H21N3	18.59	4.1	5.4	0.1	5.8	255.4	1.048	243.7
DB00793	ClC1=CC(Cl)=C(Cl)C=C1OCC#CI	C9H4Cl3IO	20.16	6.91	5.3	5.4	2.7	361.4	1.915	188.7
DB00794	CCC1(C(=O)NCNC1=O)C1=CC=CC=C1	C12H14N2O2	19.42	16.8	6.43	5.3	4.1	218.3	1.2	181.9
DB00795	OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1	C18H14N4O5S	22.04	13.14	13.21	11.5	7.9	398.4	1.505	264.7
DB00796	CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1	C24H20N6O3	21.24	8.18	5.44	4.8	2.6	440.5	1.375	320.4
DB00797	C(C1=NCCN1)C1=CC=CC=C1	C10H12N2	18.43	7.63	5.02	5.5	3.7	160.2	1.112	144.1
DB00798	CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1	C21H43N5O7	17.9	6.85	4.1	0.1	11	477.6	1.129	422.9
DB00799	CCOC(=O)C1=CN=C(C=C1)C#CC1=CC2=C(SCCC2(C)C)C=C1	C21H21NO2S	18.62	6.61	4.49	0.2	4.5	351.5	1.182	297.3
DB00800	OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12	C16H16ClNO3	20.88	6.2	11.1	10.4	6.3	305.7	1.264	241.9
DB00801	FC(F)(F)CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1	C17H12ClF3N2O	18.68	5.96	3.55	4.7	3	352.7	1.374	256.6
DB00802	CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O	C21H32N6O3	19.07	8.57	6.18	3.5	5	416.5	1.149	362.6
DB00803	Error									
DB00804	CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1	C19H35NO2	16.88	2.9	3.39	0.1	3.4	309.5	0.972	318.5
DB00805	CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1	C17H22N4O	19.19	6.7	6.68	1.4	6	298.4	1.149	259.7
DB00806	CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C	C13H18N4O3	18.7	10.49	6.91	5.6	6.1	278.3	1.193	233.2
DB00807	CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC	C16H26N2O3	17.34	6.07	6.67	3.2	4.5	294.4	1.048	280.9
DB00808	CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O	C16H16ClN3O3S	21.61	18.87	9.58	7.6	7.6	365.8	1.481	247
DB00809	CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1	C17H20N2O2	19.19	9.1	7	5.7	7	284.3	1.158	245.5
DB00810	OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1	C21H29NO	18.4	2.26	6	3.4	4.8	311.5	1.087	286.6
DB00811	NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	C8H12N4O5	18.55	18.01	18.67	13.7	15.6	244.2	1.376	177.4
DB00812	CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1	C19H20N2O2	18.97	3.65	5.02	4	4.6	308.4	1.126	273.9
DB00813	CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1	C22H28N2O	18.6	5.64	3.49	1	3.8	336.5	1.066	315.6
DB00814	CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O	C14H13N3O4S2	20.99	17.54	13.29	6.8	11.1	351.4	1.517	231.6
DB00815	Error									
DB00816	CC(C)NCC(O)C1=CC(O)=CC(O)=C1	C11H17NO3	18.71	6.84	13.31	9.4	10.6	211.3	1.141	185.2
DB00817	CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C=C2)C1=CC=NC=C1	C17H14N2O3	20.72	12.28	10.37	5.9	8.1	294.3	1.362	216
DB00818	CC(C)C1=CC=CC(C(C)C)=C1O	C12H18O	17.31	3.24	5.5	4.5	3.7	178.3	0.919	194.1
DB00819	CC(=O)NC1=NN=C(S1)S(N)(=O)=O	C4H6N4O3S2	20.57	25.81	16.18	8.7	11.6	222.3	1.704	130.4
DB00820	[H][C@]12CC3=C(NC4=CC=CC=C34)[C@H](N1C(=O)CN(C)C2=O)C1=CC2=C(OCO2)C=C1	C22H19N3O4	21.13	5.98	6.7	0.5	6.3	389.4	1.277	304.9
DB00821	CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1	C15H12ClNO2	20.49	6.76	9.9	5.1	6.2	273.7	1.395	196.2
DB00822	CCN(CC)C(=S)SSC(=S)N(CC)CC	C10H20N2S4	17.68	16.75	10.2	0.1	9.9	296.6	1.172	253.1
DB00823	[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H]	C24H32O4	17.78	3.32	3.99	1.5	1.5	384.5	1.095	351
DB00824	CCCN1C2=C(NC=N2)C(=O)NC1=O	C8H10N4O2	19.03	14.36	11.32	9	6	194.2	1.29	150.6
DB00825	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	C10H20O	16.45	3.51	6.91	5	5.2	156.3	0.839	186.2
DB00826	Error									
DB00827	CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12	C12H10N2O5	20.35	17.37	12.76	10.9	7.9	262.2	1.586	165.3
DB00828	C[C@@H]1O[C@@H]1P(O)(O)=O	C3H7O4P	21.58	16.54	33.33	19.7	24.3	138.1	1.418	97.4
DB00829	CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1	C16H13ClN2O	19.81	6.45	4.11	5	3.5	284.7	1.276	223.2
DB00830	CC1NCCOC1C1=CC=CC=C1	C11H15NO	17.85	2.29	4.96	2.5	4.5	177.2	1.01	175.4
DB00831	CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1	C21H24F3N3S	19.31	5.72	6.17	0.5	5	407.5	1.256	324.3
DB00832	CN1C(=O)CC(C1=O)C1=CC=CC=C1	C11H11NO2	19.45	6.49	4.44	0.3	5.1	189.2	1.099	172.2
DB00833	[H][C@]12SCC(Cl)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O	C15H14ClN3O4S	19.6	10.67	12.31	5.4	8.8	367.8	1.497	245.8
DB00834	[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H]	C29H35NO2	19.19	5.34	6.92	4.3	5.9	429.6	1.154	372.3
DB00835	CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1	C16H19BrN2	18.89	5.22	4.64	1.4	4.6	319.2	1.27	251.4
DB00836	CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1	C29H33ClN2O2	19.9	5.52	6.06	4.6	5.5	477	1.173	406.8
DB00837	OC(=N)CCC\N=C(\C1=CC=C(Cl)C=C1)C1=C(O)C=CC(F)=C1	C17H16ClFN2O2	19.52	10.74	12.93	8.2	10.9	334.8	1.321	253.5
DB00838	[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C	C22H28ClFO4	18.81	8.44	7.28	5.6	6.5	410.9	1.286	319.4
DB00839	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1	C14H21N3O3S	19.63	15.62	9.77	10	7.4	311.4	1.269	245.4
DB00841	CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1	C18H23NO3	19.57	5.37	10.48	10.7	5.3	301.4	1.134	265.8
DB00842	OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2	C15H11ClN2O2	20.21	10.73	7.88	9.4	5.6	286.7	1.44	199.1
DB00843	COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1	C24H29NO3	19.06	7.66	5.3	0.5	3.9	379.5	1.17	324.4
DB00844	O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5	C21H27NO4	19.78	6.37	11.45	6.6	8	357.4	1.288	277.5
DB00845	CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1	C27H22Cl2N4	20.53	9.07	2.56	6.9	1.2	473.4	1.351	350.5
DB00846	[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)CC[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO	C24H33FO6	18.43	8.86	6.87	5.1	5.9	436.5	1.231	354.6
DB00847	NCCS	C2H7NS	17.9	7.67	12.35	13.3	9.8	77.2	0.995	77.6
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1	C13H14N2O3	18.89	7.58	7.7	4.1	5.8	246.3	1.174	209.8
DB00850	OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1	C21H26ClN3OS	20.56	7.4	9.58	5.2	7.9	404	1.27	318.1
DB00851	CN(C)N=NC1=C(N=CN1)C(N)=O	C6H10N6O	19.01	15.77	13.29	4	8.1	182.2	1.265	144.1
DB00852	CN[C@@H](C)[C@@H](O)C1=CC=CC=C1	C10H15NO	18.05	4.61	10.19	5.5	8.8	165.2	1.015	162.8
DB00853	CN1N=NC2=C(N=CN2C1=O)C(N)=O	C6H6N6O2	20.9	20.29	13.84	8.4	9.1	194.2	1.517	128
DB00854	[H][C@@]12CCCC[C@@]11CCN(C)[C@@H]2CC2=C1C=C(O)C=C2	C17H23NO	19.06	3.36	7	4.4	4.2	257.4	1.123	229.3
DB00855	NCC(=O)CCC(O)=O	C5H9NO3	17.54	11.15	16.4	10.3	10.9	131.1	1.195	109.7
DB00856	OCC(O)COC1=CC=C(Cl)C=C1	C9H11ClO3	19.4	9.15	15.44	11	11.5	202.6	1.315	154.1
DB00857	CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12	C21H25N	17.8	3.15	3.61	0.6	3.4	291.4	0.968	300.9
DB00858	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C	C20H32O2	18.12	5.39	4.83	3.6	3.7	304.5	1.01	301.5
DB00859	[H][C@](N)(C(O)=O)C(C)(C)S	C5H11NO2S	16.88	7.28	14.16	20	9.3	149.2	1.138	131.2
DB00860	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	C21H28O5	19.21	9.5	8.86	5.2	8.3	360.4	1.253	287.6
DB00861	OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1	C13H8F2O3	19.59	7.26	12.35	9.4	7.2	250.2	1.419	176.3
DB00862	CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1	C23H32N6O4S	19.57	11.85	5.48	2.1	3.6	488.6	1.238	394.7
DB00863	CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O	C13H22N4O3S	17.56	7.94	6.3	3.2	4.8	314.4	1.166	269.6
DB00864	CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC	C44H69NO12	18.83	3.07	5.03	5.1	3.9	804	1.037	775.1
DB00865	C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1	C17H21N	17.7	2.13	3.2	0.1	3.3	239.3	0.98	244.2
DB00866	CC(C)NCC(O)COC1=CC=CC=C1CC=C	C15H23NO2	17.51	4.68	6.81	3.4	7.2	249.3	1.017	245.2
DB00867	C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1	C17H21NO3	19.65	6.3	13.59	10	9.1	287.3	1.168	245.9
DB00868	CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC	C30H53NO11	16.67	6.04	7.17	2.1	5.8	603.7	1.105	546.2
DB00869	CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O	C10H16N2O4S3	19.19	18.67	10.45	6.9	8.2	324.5	1.454	223.2
DB00870	CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1	C14H12O3S	20.15	7.7	10.42	5.9	7.9	260.3	1.295	201
DB00871	CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1	C12H19NO3	18.24	6.08	9.22	13.1	12.6	225.3	1.11	203
DB00872	CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1	C32H26N4O2	21.3	10.65	4.75	6.7	4.8	498.6	1.308	381.3
DB00873	[H][C@@]12CC[C@](O)(C(=O)OCCl)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	C21H27ClO5	19.26	7.86	5.78	0.4	5.8	394.9	1.295	304.9
DB00874	COC1=CC=CC=C1OCC(O)CO	C10H14O4	18.86	9.04	14.75	10.2	11.2	198.2	1.217	162.9
DB00875	[H]C(CCN1CCN(CCO)CC1)=C1C2C=C(C=CC2SC2=C1C=CC=C2)C(F)(F)F	C23H27F3N2OS	18.47	3.31	7.93	6.6	5.4	436.5	1.219	358.1
DB00876	CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O	C23H24N2O4S	19.63	6.2	10.36	4.3	6.7	424.5	1.249	339.9
DB00877	Error									
DB00878	ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1	C22H30Cl2N10	21.11	15.3	30.35	9.5	26.7	505.5	1.301	388.6
DB00879	NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1	C8H10FN3O3S	18.91	10.32	9.85	7.3	8.6	247.3	1.43	172.9
DB00880	NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1	C7H6ClN3O4S2	21.12	28.1	13.03	15	5.4	295.7	1.952	151.5
DB00881	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O	C25H30N2O5	19.36	6.54	6.69	5.3	6.5	438.5	1.202	364.7
DB00882	CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1	C26H28ClNO	18.15	3	3.29	0.1	2.9	405.9	1.103	368.2
DB00883	[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O	C6H8N2O8	17.84	11.06	7.77	0.1	7.7	236.1	1.507	156.7
DB00884	OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O	C7H11NO7P2	25.15	22.31	45.64	30.7	32.4	283.1	1.778	159.2
DB00885	CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1	C10H8N6O	19.55	12.81	5.99	10.1	2.8	228.2	1.599	142.7
DB00887	CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O	C17H20N2O5S	19.51	13.16	11.82	9.6	4.4	364.4	1.358	268.3
DB00888	CN(CCCl)CCCl	C5H11Cl2N	17.13	7.44	4.92	2.7	4	156	1.125	138.7
DB00889	CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2	C18H24N4O	19.72	9.55	5.63	3.8	4.6	312.4	1.132	276.1
DB00890	CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	C18H18O2	19.72	4.71	10.3	8.8	5	266.3	1.103	241.4
DB00891	NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1	C11H11N3O2S	21.3	16.16	12.69	9	8.9	249.3	1.412	176.5
DB00892	CCCCOC1=C(N)C=CC(=C1)C(=O)OCCN(CC)CC	C17H28N2O3	17.29	5.89	7.27	3.2	3.9	308.4	1.034	298.2
DB00894	[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]	C19H24O3	18.54	3.95	3.42	1.5	3.6	300.4	1.182	254.1
